CRN CTYPE CODE RSEAT STIME ETIME DAY SEM SUBJ 
70862 Tut MATH2072U 1 1410 1500 10 201601 MATH 
70863 Tut MATH2072U 2 1310 1400 5 201601 MATH 
70863 Tut MATH2072U 2 1310 1400 10 201601 MATH 
70185 Lec MATH2810U 35 0940 1100 9 201601 MATH 
70185 Lec MATH2810U 35 0810 0930 6 201601 MATH 
70185 Lec MATH2810U 35 0940 1100 4 201601 MATH 
70185 Lec MATH2810U 35 0810 0930 1 201601 MATH 
70186 Tut MATH2810U 17 1010 1100 6 201601 MATH 
70186 Tut MATH2810U 17 1010 1100 1 201601 MATH 
72413 Tut MATH2810U 18 0810 0900 7 201601 MATH 
72413 Tut MATH2810U 18 0810 0900 2 201601 MATH 
70188 Lec MATH3060U 29 1540 1700 5 201601 MATH 
70188 Lec MATH3060U 29 1410 1530 7 201601 MATH 
70188 Lec MATH3060U 29 1410 1530 2 201601 MATH 
70188 Lec MATH3060U 29 1540 1700 10 201601 MATH 
70189 Lec MATH3070U 16 0810 0930 4 201601 MATH 
70189 Lec MATH3070U 16 0940 1100 2 201601 MATH 
70189 Lec MATH3070U 16 0810 0930 9 201601 MATH 
70189 Lec MATH3070U 16 0940 1100 7 201601 MATH 
72646 Lec MATH4020U 19 1540 1700 7 201601 MATH 
72646 Lec MATH4020U 19 1410 1530 4 201601 MATH 
72646 Lec MATH4020U 19 1540 1700 2 201601 MATH 
72646 Lec MATH4020U 19 1410 1530 9 201601 MATH 
70190 Lec MATH4030U 18 0940 1100 1 201601 MATH 
70190 Lec MATH4030U 18 0810 0930 8 201601 MATH 
70190 Lec MATH4030U 18 0940 1100 6 201601 MATH 
70190 Lec MATH4030U 18 0810 0930 3 201601 MATH 
71656 Lec MATH4041U 17 1110 1230 2 201601 MATH 
71656 Lec MATH4041U 17 1240 1400 10 201601 MATH 
71656 Lec MATH4041U 17 1110 1230 7 201601 MATH 
71656 Lec MATH4041U 17 1240 1400 5 201601 MATH 
72647 Lec MATH4060U 18 1240 1400 9 201601 MATH 
72647 Lec MATH4060U 18 1110 1230 1 201601 MATH 
72647 Lec MATH4060U 18 1110 1230 6 201601 MATH 
72647 Lec MATH4060U 18 1240 1400 4 201601 MATH 
73835 Lec HSST1001T 0 1110 1400 1 201601 HSST 
73835 Lec HSST1001T 0 1110 1400 6 201601 HSST 
72484 Lec LGLS2120U 37 0940 1100 8 201601 LGLS 
72484 Lec LGLS2120U 37 0940 1100 1 201601 LGLS 
72484 Lec LGLS2120U 37 0940 1100 3 201601 LGLS 
72484 Lec LGLS2120U 37 0940 1100 6 201601 LGLS 
72485 Lec LGLS2420U 15 1410 1700 8 201601 LGLS 
72485 Lec LGLS2420U 15 1410 1700 3 201601 LGLS 
72486 Lec LGLS2420U 18 1110 1400 2 201601 LGLS 
72486 Lec LGLS2420U 18 1110 1400 7 201601 LGLS 
72487 Lec LGLS2500U 33 1410 1700 9 201601 LGLS 
72487 Lec LGLS2500U 33 1410 1700 4 201601 LGLS 
73864 Lec LGLS3220U 32 1110 1400 1 201601 LGLS 
73864 Lec LGLS3220U 32 1110 1400 6 201601 LGLS 
73857 Lec LGLS3230U 31 1540 1700 6 201601 LGLS 
73857 Lec LGLS3230U 31 1410 1530 8 201601 LGLS 
73857 Lec LGLS3230U 31 1540 1700 1 201601 LGLS 
73857 Lec LGLS3230U 31 1410 1530 3 201601 LGLS 
72074 Lec LGLS3300U 2 1110 1400 2 201601 LGLS 
72074 Lec LGLS3300U 2 1110 1400 7 201601 LGLS 
72665 Lec LGLS3310U 19 1410 1700 2 201601 LGLS 
72665 Lec LGLS3310U 19 1410 1700 7 201601 LGLS 
72075 Lec LGLS3330U 34 1410 1700 9 201601 LGLS 
72075 Lec LGLS3330U 34 1410 1700 4 201601 LGLS 
73593 Lec LGLS3520U 6 1110 1400 9 201601 LGLS 
73593 Lec LGLS3520U 6 1110 1400 4 201601 LGLS 
72489 Lec LGLS3600U 34 1410 1700 8 201601 LGLS 
72489 Lec LGLS3600U 34 1410 1700 3 201601 LGLS 
72324 Lec LGLS3610U 37 1110 1400 1 201601 LGLS 
72324 Lec LGLS3610U 37 1110 1400 6 201601 LGLS 
73716 Lec LGLS4070U 11 1410 1700 9 201601 LGLS 
73716 Lec LGLS4070U 11 1410 1700 4 201601 LGLS 
73824 Lec HIST1202T 55 1610 1700 4 201601 HIST 
73824 Lec HIST1202T 55 1610 1700 9 201601 HIST 
73825 Tut HIST1202T 23 1710 1800 4 201601 HIST 
73825 Tut HIST1202T 23 1710 1800 9 201601 HIST 
73826 Tut HIST1202T 22 1810 1900 4 201601 HIST 
73826 Tut HIST1202T 22 1810 1900 9 201601 HIST 
73827 Lec HIST1702T 39 1110 1200 2 201601 HIST 
73827 Lec HIST1702T 39 1110 1200 7 201601 HIST 
73828 Tut HIST1702T 19 1210 1300 7 201601 HIST 
73828 Tut HIST1702T 19 1210 1300 2 201601 HIST 
73829 Tut HIST1702T 20 1310 1400 7 201601 HIST 
73829 Tut HIST1702T 20 1310 1400 2 201601 HIST 
73274 Lec MECE2420U 0 1710 1830 10 201601 MECE 
73274 Lec MECE2420U 0 1840 2000 7 201601 MECE 
73274 Lec MECE2420U 0 1710 1830 5 201601 MECE 
73274 Lec MECE2420U 0 1840 2000 2 201601 MECE 
73275 Lab MECE2420U 0 1110 1230 1 201601 MECE 
73276 Lab MECE2420U 0 1540 1700 6 201601 MECE 
73277 Lab MECE2420U 0 1240 1400 1 201601 MECE 
73278 Lab MECE2420U 0 1110 1230 6 201601 MECE 
73279 Lab MECE2420U 0 1540 1700 1 201601 MECE 
73280 Lab MECE2420U 0 0940 1100 6 201601 MECE 
73281 Lab MECE2420U 0 1410 1530 1 201601 MECE 
73282 Lab MECE2420U 0 1240 1400 6 201601 MECE 
73284 Tut MECE2420U 10 0810 0900 7 201601 MECE 
73284 Tut MECE2420U 10 0810 0900 2 201601 MECE 
73285 Tut MECE2420U 3 0810 0900 7 201601 MECE 
73285 Tut MECE2420U 3 0810 0900 2 201601 MECE 
73286 Tut MECE2420U 0 1310 1400 4 201601 MECE 
73286 Tut MECE2420U 0 1310 1400 9 201601 MECE 
73287 Tut MECE2420U 6 1310 1400 4 201601 MECE 
73287 Tut MECE2420U 6 1310 1400 9 201601 MECE 
73550 Lec MECE2420U 19 1710 1830 10 201601 MECE 
73550 Lec MECE2420U 19 1840 2000 7 201601 MECE 
73550 Lec MECE2420U 19 1710 1830 5 201601 MECE 
73550 Lec MECE2420U 19 1840 2000 2 201601 MECE 
73757 Lab MECE2420U 0 1410 1530 6 201601 MECE 
73288 Lec MECE2430U 36 1710 1830 7 201601 MECE 
73288 Lec MECE2430U 36 1840 2000 4 201601 MECE 
73288 Lec MECE2430U 36 1710 1830 2 201601 MECE 
73288 Lec MECE2430U 36 1840 2000 9 201601 MECE 
73289 Lec MECE2430U 18 1710 1830 7 201601 MECE 
73289 Lec MECE2430U 18 1710 1830 2 201601 MECE 
73289 Lec MECE2430U 18 1840 2000 3 201601 MECE 
73289 Lec MECE2430U 18 1840 2000 8 201601 MECE 
73290 Tut MECE2430U 25 0810 0900 7 201601 MECE 
73290 Tut MECE2430U 25 0810 0900 2 201601 MECE 
73291 Tut MECE2430U 29 0810 0900 7 201601 MECE 
73291 Tut MECE2430U 29 0810 0900 2 201601 MECE 
73292 Tut MECE2430U 0 0910 1000 2 201601 MECE 
73292 Tut MECE2430U 0 0910 1000 7 201601 MECE 
73293 Tut MECE2430U 0 0910 1000 2 201601 MECE 
73293 Tut MECE2430U 0 0910 1000 7 201601 MECE 
73294 Lec MECE2860U 10 1110 1230 3 201601 MECE 
73294 Lec MECE2860U 10 1240 1400 1 201601 MECE 
73294 Lec MECE2860U 10 1110 1230 8 201601 MECE 
73294 Lec MECE2860U 10 1240 1400 6 201601 MECE 
73295 Lab MECE2860U 0 1540 1700 1 201601 MECE 
73296 Lab MECE2860U 0 1410 1530 6 201601 MECE 
73297 Lab MECE2860U 3 1110 1230 1 201601 MECE 
73298 Lab MECE2860U 10 0940 1100 6 201601 MECE 
73299 Lab MECE2860U 12 0940 1100 1 201601 MECE 
73300 Lab MECE2860U 0 1110 1230 7 201601 MECE 
73301 Lab MECE2860U 7 1540 1700 6 201601 MECE 
73302 Lab MECE2860U 0 1110 1230 2 201601 MECE 
73303 Tut MECE2860U 0 1010 1100 5 201601 MECE 
73303 Tut MECE2860U 0 1010 1100 10 201601 MECE 
73304 Tut MECE2860U 7 0810 0900 4 201601 MECE 
73304 Tut MECE2860U 7 0810 0900 9 201601 MECE 
73305 Lec MECE2860U 34 1540 1700 5 201601 MECE 
73305 Lec MECE2860U 34 1410 1530 7 201601 MECE 
73305 Lec MECE2860U 34 1410 1530 2 201601 MECE 
73305 Lec MECE2860U 34 1540 1700 10 201601 MECE 
73306 Tut MECE2860U 37 0810 0900 4 201601 MECE 
73306 Tut MECE2860U 37 0810 0900 9 201601 MECE 
73552 Tut MECE2860U 0 1010 1100 7 201601 MECE 
73552 Tut MECE2860U 0 1010 1100 2 201601 MECE 
73693 Lab MECE2860U 12 1110 1230 6 201601 MECE 
73758 Lab MECE2860U 0 1410 1530 1 201601 MECE 
73307 Lec MECE3210U 0 1840 2000 6 201601 MECE 
73307 Lec MECE3210U 0 1710 1830 4 201601 MECE 
73307 Lec MECE3210U 0 1710 1830 9 201601 MECE 
73307 Lec MECE3210U 0 1840 2000 1 201601 MECE 
73308 Lab MECE3210U 0 1310 1500 1 201601 MECE 
73309 Lab MECE3210U 0 1410 1600 8 201601 MECE 
73310 Lab MECE3210U 0 1410 1600 3 201601 MECE 
73311 Lab MECE3210U 3 1110 1300 6 201601 MECE 
73312 Lab MECE3210U 17 1110 1300 1 201601 MECE 
73313 Tut MECE3210U 33 0810 0900 7 201601 MECE 
73313 Tut MECE3210U 33 0810 0900 2 201601 MECE 
73314 Tut MECE3210U 0 0910 1000 2 201601 MECE 
73314 Tut MECE3210U 0 0910 1000 7 201601 MECE 
73315 Tut MECE3210U 0 1010 1100 6 201601 MECE 
73315 Tut MECE3210U 0 1010 1100 1 201601 MECE 
73553 Lab MECE3210U 7 1310 1500 7 201601 MECE 
73554 Lab MECE3210U 16 1310 1500 4 201601 MECE 
73759 Lec MECE3210U 51 1710 1830 10 201601 MECE 
73759 Lec MECE3210U 51 1840 2000 7 201601 MECE 
73759 Lec MECE3210U 51 1710 1830 5 201601 MECE 
73759 Lec MECE3210U 51 1840 2000 2 201601 MECE 
73760 Lab MECE3210U 9 1310 1500 9 201601 MECE 
73761 Tut MECE3210U 18 1010 1100 6 201601 MECE 
73761 Tut MECE3210U 18 1010 1100 1 201601 MECE 
73316 Lec MECE3220U 0 1240 1400 3 201601 MECE 
73316 Lec MECE3220U 0 1240 1400 8 201601 MECE 
73316 Lec MECE3220U 0 1110 1230 10 201601 MECE 
73316 Lec MECE3220U 0 1110 1230 5 201601 MECE 
73317 Lec MECE3220U 45 1240 1400 3 201601 MECE 
73317 Lec MECE3220U 45 1240 1400 8 201601 MECE 
73317 Lec MECE3220U 45 1110 1230 10 201601 MECE 
73317 Lec MECE3220U 45 1110 1230 5 201601 MECE 
73321 Tut MECE3220U 0 1510 1600 2 201601 MECE 
73321 Tut MECE3220U 0 1510 1600 7 201601 MECE 
73322 Tut MECE3220U 15 1510 1600 2 201601 MECE 
73322 Tut MECE3220U 15 1510 1600 7 201601 MECE 
73323 Tut MECE3220U 0 1010 1100 7 201601 MECE 
73323 Tut MECE3220U 0 1010 1100 2 201601 MECE 
73324 Tut MECE3220U 30 1010 1100 7 201601 MECE 
73324 Tut MECE3220U 30 1010 1100 2 201601 MECE 
73325 Lec MECE3320U 16 1240 1400 9 201601 MECE 
73325 Lec MECE3320U 16 1110 1230 1 201601 MECE 
73325 Lec MECE3320U 16 1110 1230 6 201601 MECE 
73325 Lec MECE3320U 16 1240 1400 4 201601 MECE 
73326 Lab MECE3320U 0 1510 1700 4 201601 MECE 
73327 Lab MECE3320U 0 1510 1700 9 201601 MECE 
73328 Lab MECE3320U 9 0810 1000 8 201601 MECE 
73329 Lab MECE3320U 7 0810 1000 3 201601 MECE 
73330 Lec MECE3390U 49 1840 2000 10 201601 MECE 
73330 Lec MECE3390U 49 1840 2000 5 201601 MECE 
73330 Lec MECE3390U 49 1710 1830 3 201601 MECE 
73330 Lec MECE3390U 49 1710 1830 8 201601 MECE 
73331 Lab MECE3390U 3 1310 1500 4 201601 MECE 
73332 Lab MECE3390U 0 1310 1500 6 201601 MECE 
73333 Lab MECE3390U 5 1310 1500 5 201601 MECE 
73334 Lab MECE3390U 0 1310 1500 10 201601 MECE 
73335 Lab MECE3390U 0 1310 1500 1 201601 MECE 
73336 Lab MECE3390U 18 1310 1500 8 201601 MECE 
73337 Lab MECE3390U 11 1310 1500 2 201601 MECE 
73338 Lab MECE3390U 12 1310 1500 7 201601 MECE 
73340 Tut MECE3390U 0 1510 1600 1 201601 MECE 
73340 Tut MECE3390U 0 1510 1600 6 201601 MECE 
73341 Tut MECE3390U 7 0810 0900 7 201601 MECE 
73341 Tut MECE3390U 7 0810 0900 2 201601 MECE 
73342 Tut MECE3390U 0 1710 1800 6 201601 MECE 
73342 Tut MECE3390U 0 1710 1800 1 201601 MECE 
73762 Lec MECE3390U 0 1710 1830 7 201601 MECE 
73762 Lec MECE3390U 0 1840 2000 4 201601 MECE 
73762 Lec MECE3390U 0 1710 1830 2 201601 MECE 
73762 Lec MECE3390U 0 1840 2000 9 201601 MECE 
73343 Lec MECE3410U 46 1540 1700 5 201601 MECE 
73343 Lec MECE3410U 46 1410 1530 7 201601 MECE 
73343 Lec MECE3410U 46 1410 1530 2 201601 MECE 
73343 Lec MECE3410U 46 1540 1700 10 201601 MECE 
73344 Lab MECE3410U 0 1310 1500 1 201601 MECE 
73345 Lab MECE3410U 11 1310 1500 10 201601 MECE 
73346 Lab MECE3410U 12 1310 1500 3 201601 MECE 
73347 Lab MECE3410U 23 1310 1500 8 201601 MECE 
73348 Tut MECE3410U 28 0810 0900 7 201601 MECE 
73348 Tut MECE3410U 28 0810 0900 2 201601 MECE 
73349 Tut MECE3410U 18 1110 1200 9 201601 MECE 
73349 Tut MECE3410U 18 1110 1200 4 201601 MECE 
73350 Lec MECE3930U 22 1240 1400 2 201601 MECE 
73350 Lec MECE3930U 22 1110 1230 9 201601 MECE 
73350 Lec MECE3930U 22 1240 1400 7 201601 MECE 
73350 Lec MECE3930U 22 1110 1230 4 201601 MECE 
73351 Lab MECE3930U 0 0940 1100 1 201601 MECE 
73352 Lab MECE3930U 0 1410 1530 6 201601 MECE 
73353 Lab MECE3930U 8 1240 1400 1 201601 MECE 
73354 Lab MECE3930U 0 1540 1700 1 201601 MECE 
73355 Tut MECE3930U 22 0910 1000 10 201601 MECE 
73355 Tut MECE3930U 22 0910 1000 5 201601 MECE 
73356 Tut MECE3930U 0 1410 1500 7 201601 MECE 
73356 Tut MECE3930U 0 1410 1500 2 201601 MECE 
73763 Lab MECE3930U 15 1240 1400 6 201601 MECE 
73357 Lec MECE4240U 17 0940 1100 10 201601 MECE 
73357 Lec MECE4240U 17 0810 0930 7 201601 MECE 
73357 Lec MECE4240U 17 0940 1100 5 201601 MECE 
73357 Lec MECE4240U 17 0810 0930 2 201601 MECE 
73358 Lab MECE4240U 0 1110 1230 2 201601 MECE 
73359 Lab MECE4240U 0 0940 1100 6 201601 MECE 
73360 Lab MECE4240U 0 1110 1230 7 201601 MECE 
73361 Tut MECE4240U 0 1010 1100 7 201601 MECE 
73361 Tut MECE4240U 0 1010 1100 2 201601 MECE 
73362 Tut MECE4240U 25 1410 1500 5 201601 MECE 
73362 Tut MECE4240U 25 1410 1500 10 201601 MECE 
73764 Lab MECE4240U 2 1540 1700 6 201601 MECE 
73765 Lab MECE4240U 15 1540 1700 1 201601 MECE 
73363 Lec MECE4250U 0 1540 1700 6 201601 MECE 
73363 Lec MECE4250U 0 1410 1530 8 201601 MECE 
73363 Lec MECE4250U 0 1540 1700 1 201601 MECE 
73363 Lec MECE4250U 0 1410 1530 3 201601 MECE 
73364 Tut MECE4250U 0 1210 1300 5 201601 MECE 
73364 Tut MECE4250U 0 1210 1300 10 201601 MECE 
73365 Tut MECE4250U 0 1110 1200 8 201601 MECE 
73365 Tut MECE4250U 0 1110 1200 3 201601 MECE 
73366 Lec MECE4320U 25 0940 1100 1 201601 MECE 
73366 Lec MECE4320U 25 0810 0930 8 201601 MECE 
73366 Lec MECE4320U 25 0940 1100 6 201601 MECE 
73366 Lec MECE4320U 25 0810 0930 3 201601 MECE 
73367 Lab MECE4320U 8 1110 1400 2 201601 MECE 
73367 Lab MECE4320U 8 1110 1400 7 201601 MECE 
73368 Lab MECE4320U 17 1110 1400 1 201601 MECE 
73368 Lab MECE4320U 17 1110 1400 6 201601 MECE 
73369 Lec MECE4450U 14 0940 1100 1 201601 MECE 
73369 Lec MECE4450U 14 0810 0930 8 201601 MECE 
73369 Lec MECE4450U 14 0940 1100 6 201601 MECE 
73369 Lec MECE4450U 14 0810 0930 3 201601 MECE 
73370 Lab MECE4450U 14 1310 1500 5 201601 MECE 
73372 Tut MECE4450U 14 1510 1600 1 201601 MECE 
73372 Tut MECE4450U 14 1510 1600 6 201601 MECE 
73246 Lec MANE3300U 22 0940 1100 9 201601 MANE 
73246 Lec MANE3300U 22 0810 0930 6 201601 MANE 
73246 Lec MANE3300U 22 0940 1100 4 201601 MANE 
73246 Lec MANE3300U 22 0810 0930 1 201601 MANE 
73247 Lab MANE3300U 8 1310 1500 2 201601 MANE 
73248 Lab MANE3300U 14 1310 1500 6 201601 MANE 
73249 Tut MANE3300U 22 1110 1200 8 201601 MANE 
73249 Tut MANE3300U 22 1110 1200 3 201601 MANE 
73250 Lec MANE3460U 37 0940 1100 1 201601 MANE 
73250 Lec MANE3460U 37 0810 0930 8 201601 MANE 
73250 Lec MANE3460U 37 0940 1100 6 201601 MANE 
73250 Lec MANE3460U 37 0810 0930 3 201601 MANE 
73251 Tut MANE3460U 37 1610 1700 3 201601 MANE 
73251 Tut MANE3460U 37 1610 1700 8 201601 MANE 
73253 Lec MANE4015U 10 1410 1530 6 201601 MANE 
73253 Lec MANE4015U 10 1540 1700 4 201601 MANE 
73253 Lec MANE4015U 10 1410 1530 1 201601 MANE 
73253 Lec MANE4015U 10 1540 1700 9 201601 MANE 
73254 Tut MANE4015U 10 1310 1400 6 201601 MANE 
73254 Tut MANE4015U 10 1310 1400 1 201601 MANE 
73272 Lec MANE4045U 24 0940 1100 10 201601 MANE 
73272 Lec MANE4045U 24 0810 0930 7 201601 MANE 
73272 Lec MANE4045U 24 0940 1100 5 201601 MANE 
73272 Lec MANE4045U 24 0810 0930 2 201601 MANE 
73273 Tut MANE4045U 24 0810 0900 4 201601 MANE 
73273 Tut MANE4045U 24 0810 0900 9 201601 MANE 
73756 Lec MANE4190U 74 0940 1100 8 201601 MANE 
73756 Lec MANE4190U 74 0810 0930 5 201601 MANE 
73756 Lec MANE4190U 74 0940 1100 3 201601 MANE 
73756 Lec MANE4190U 74 0810 0930 10 201601 MANE 
73102 Lec INFR1010U 31 1410 1530 6 201601 INFR 
73102 Lec INFR1010U 31 1540 1700 4 201601 INFR 
73102 Lec INFR1010U 31 1410 1530 1 201601 INFR 
73102 Lec INFR1010U 31 1540 1700 9 201601 INFR 
73103 Tut INFR1010U 18 1110 1230 3 201601 INFR 
73103 Tut INFR1010U 18 1110 1230 8 201601 INFR 
73482 Tut INFR1010U 26 1410 1530 8 201601 INFR 
73482 Tut INFR1010U 26 1410 1530 3 201601 INFR 
73105 Lec INFR1030U 23 1240 1400 9 201601 INFR 
73105 Lec INFR1030U 23 1110 1230 1 201601 INFR 
73105 Lec INFR1030U 23 1110 1230 6 201601 INFR 
73105 Lec INFR1030U 23 1240 1400 4 201601 INFR 
73106 Tut INFR1030U 0 1710 1830 7 201601 INFR 
73106 Tut INFR1030U 0 1710 1830 2 201601 INFR 
73107 Tut INFR1030U 23 1710 1830 7 201601 INFR 
73107 Tut INFR1030U 23 1710 1830 2 201601 INFR 
70435 Lec INFR1320U 25 0940 1100 9 201601 INFR 
70435 Lec INFR1320U 25 0810 0930 6 201601 INFR 
70435 Lec INFR1320U 25 0940 1100 4 201601 INFR 
70435 Lec INFR1320U 25 0810 0930 1 201601 INFR 
71710 Tut INFR1320U 25 1410 1530 5 201601 INFR 
71710 Tut INFR1320U 25 1410 1530 10 201601 INFR 
73108 Lec INFR1335U 26 1110 1230 3 201601 INFR 
73108 Lec INFR1335U 26 1240 1400 1 201601 INFR 
73108 Lec INFR1335U 26 1110 1230 8 201601 INFR 
73108 Lec INFR1335U 26 1240 1400 6 201601 INFR 
73109 Lab INFR1335U 26 1540 1700 4 201601 INFR 
73109 Lab INFR1335U 26 1540 1700 9 201601 INFR 
73110 Tut INFR1335U 26 1410 1530 8 201601 INFR 
73110 Tut INFR1335U 26 1410 1530 3 201601 INFR 
72215 Lec INFR1396U 33 1840 2130 7 201601 INFR 
72215 Lec INFR1396U 33 1840 2130 2 201601 INFR 
71712 Lec INFR1421U 0 1110 1400 1 201601 INFR 
71712 Lec INFR1421U 0 1110 1400 6 201601 INFR 
71713 Lab INFR1421U 1 1240 1400 3 201601 INFR 
71713 Lab INFR1421U 1 1240 1400 8 201601 INFR 
71714 Lab INFR1421U 7 1240 1400 2 201601 INFR 
71714 Lab INFR1421U 7 1240 1400 7 201601 INFR 
71715 Lab INFR1421U 7 0940 1100 1 201601 INFR 
71715 Lab INFR1421U 7 0940 1100 6 201601 INFR 
72071 Lab INFR1421U 24 1110 1400 9 201601 INFR 
72071 Lab INFR1421U 24 1110 1400 4 201601 INFR 
73850 Lec INFR1421U 73 1840 2130 3 201601 INFR 
73850 Lec INFR1421U 73 1840 2130 8 201601 INFR 
72571 Lec INFR1550U 48 0940 1100 1 201601 INFR 
72571 Lec INFR1550U 48 0810 0930 8 201601 INFR 
72571 Lec INFR1550U 48 0940 1100 6 201601 INFR 
72571 Lec INFR1550U 48 0810 0930 3 201601 INFR 
73803 Lec INFR1550U 23 1240 1400 9 201601 INFR 
73803 Lec INFR1550U 23 1110 1230 1 201601 INFR 
73803 Lec INFR1550U 23 1110 1230 6 201601 INFR 
73803 Lec INFR1550U 23 1240 1400 4 201601 INFR 
71648 Lec INFR2140U 65 1540 1700 5 201601 INFR 
71648 Lec INFR2140U 65 1410 1530 7 201601 INFR 
71648 Lec INFR2140U 65 1410 1530 2 201601 INFR 
71648 Lec INFR2140U 65 1540 1700 10 201601 INFR 
71932 Tut INFR2140U 4 1540 1700 7 201601 INFR 
71932 Tut INFR2140U 4 1540 1700 2 201601 INFR 
71933 Tut INFR2140U 0 1410 1530 4 201601 INFR 
71933 Tut INFR2140U 0 1410 1530 9 201601 INFR 
72509 Tut INFR2140U 42 1710 1830 6 201601 INFR 
72509 Tut INFR2140U 42 1710 1830 1 201601 INFR 
73804 Tut INFR2140U 19 1540 1700 6 201601 INFR 
73804 Tut INFR2140U 19 1540 1700 1 201601 INFR 
70442 Lec INFR2350U 33 1240 1400 2 201601 INFR 
70442 Lec INFR2350U 33 1110 1230 9 201601 INFR 
70442 Lec INFR2350U 33 1240 1400 7 201601 INFR 
70442 Lec INFR2350U 33 1110 1230 4 201601 INFR 
70443 Tut INFR2350U 0 1110 1400 10 201601 INFR 
70443 Tut INFR2350U 0 1110 1400 5 201601 INFR 
70444 Tut INFR2350U 38 1840 2130 7 201601 INFR 
70444 Tut INFR2350U 38 1840 2130 2 201601 INFR 
70445 Lec INFR2370U 43 1540 1700 6 201601 INFR 
70445 Lec INFR2370U 43 1410 1530 8 201601 INFR 
70445 Lec INFR2370U 43 1540 1700 1 201601 INFR 
70445 Lec INFR2370U 43 1410 1530 3 201601 INFR 
71354 Tut INFR2370U 43 1840 2130 6 201601 INFR 
71354 Tut INFR2370U 43 1840 2130 1 201601 INFR 
72216 Lec INFR2396U 35 1840 2130 4 201601 INFR 
72216 Lec INFR2396U 35 1840 2130 9 201601 INFR 
71724 Lec INFR2421U 27 1540 1700 6 201601 INFR 
71724 Lec INFR2421U 27 1410 1530 8 201601 INFR 
71724 Lec INFR2421U 27 1540 1700 1 201601 INFR 
71724 Lec INFR2421U 27 1410 1530 3 201601 INFR 
71725 Lab INFR2421U 11 0810 1100 1 201601 INFR 
71725 Lab INFR2421U 11 0810 1100 6 201601 INFR 
71726 Lab INFR2421U 0 1410 1700 2 201601 INFR 
71726 Lab INFR2421U 0 1410 1700 7 201601 INFR 
71728 Lab INFR2421U 18 1110 1400 10 201601 INFR 
71728 Lab INFR2421U 18 1110 1400 5 201601 INFR 
73572 Tut INFR2421U 27 1710 1900 4 201601 INFR 
73572 Tut INFR2421U 27 1710 1900 9 201601 INFR 
73111 Lec INFR2810U 59 0940 1100 10 201601 INFR 
73111 Lec INFR2810U 59 0810 0930 7 201601 INFR 
73111 Lec INFR2810U 59 0940 1100 5 201601 INFR 
73111 Lec INFR2810U 59 0810 0930 2 201601 INFR 
73113 Tut INFR2810U 5 1110 1230 10 201601 INFR 
73113 Tut INFR2810U 5 1110 1230 5 201601 INFR 
73114 Tut INFR2810U 45 1540 1700 5 201601 INFR 
73114 Tut INFR2810U 45 1540 1700 10 201601 INFR 
73852 Tut INFR2810U 9 1410 1530 5 201601 INFR 
73852 Tut INFR2810U 9 1410 1530 10 201601 INFR 
70455 Lec INFR2820U 124 1410 1530 6 201601 INFR 
70455 Lec INFR2820U 124 1540 1700 4 201601 INFR 
70455 Lec INFR2820U 124 1410 1530 1 201601 INFR 
70455 Lec INFR2820U 124 1540 1700 9 201601 INFR 
73573 Tut INFR2820U 44 0940 1100 8 201601 INFR 
73573 Tut INFR2820U 44 0940 1100 3 201601 INFR 
73574 Tut INFR2820U 42 1540 1700 3 201601 INFR 
73574 Tut INFR2820U 42 1540 1700 8 201601 INFR 
70193 Lec PHY1010U 197 0810 0930 4 201601 PHY 
70193 Lec PHY1010U 197 0940 1100 2 201601 PHY 
70193 Lec PHY1010U 197 0810 0930 9 201601 PHY 
70193 Lec PHY1010U 197 0940 1100 7 201601 PHY 
70194 Lab PHY1010U 21 1240 1530 7 201601 PHY 
70195 Lab PHY1010U 24 1240 1530 9 201601 PHY 
70196 Tut PHY1010U 36 1110 1230 3 201601 PHY 
70854 Tut PHY1010U 36 1110 1230 6 201601 PHY 
72053 Lab PHY1010U 24 0810 1100 8 201601 PHY 
72054 Tut PHY1010U 35 1110 1230 8 201601 PHY 
72274 Lab PHY1010U 24 1240 1530 8 201601 PHY 
72276 Tut PHY1010U 34 1540 1700 7 201601 PHY 
72873 Lab PHY1010U 24 0810 1100 6 201601 PHY 
72874 Lab PHY1010U 24 1240 1530 6 201601 PHY 
72875 Tut PHY1010U 36 1110 1230 1 201601 PHY 
73013 Tut PHY1010U 36 1540 1700 2 201601 PHY 
70197 Lec PHY1020U 20 0810 0930 4 201601 PHY 
70197 Lec PHY1020U 20 0940 1100 2 201601 PHY 
70197 Lec PHY1020U 20 0810 0930 9 201601 PHY 
70197 Lec PHY1020U 20 0940 1100 7 201601 PHY 
70198 Lec PHY1020U 65 1540 1700 5 201601 PHY 
70198 Lec PHY1020U 65 1410 1530 7 201601 PHY 
70198 Lec PHY1020U 65 1410 1530 2 201601 PHY 
70198 Lec PHY1020U 65 1540 1700 10 201601 PHY 
70199 Lab PHY1020U 0 1240 1530 2 201601 PHY 
70200 Lab PHY1020U 0 1240 1530 7 201601 PHY 
70201 Lab PHY1020U 0 1240 1530 4 201601 PHY 
70202 Lab PHY1020U 0 1240 1530 9 201601 PHY 
70203 Lab PHY1020U 0 1240 1530 4 201601 PHY 
70204 Lab PHY1020U 0 1240 1530 6 201601 PHY 
70205 Lab PHY1020U 0 0810 1100 3 201601 PHY 
